t	y1	y2	y3
0	1	1	1
0.001	1	1.026	0.998333
0.002	1.00026	1.05198	0.996697
0.003	1.00078	1.07793	0.995092
0.004	1.00155	1.10388	0.993517
0.005	1.00257	1.12983	0.991973
0.006	1.00384	1.15577	0.99046
0.007	1.00536	1.18173	0.988979
0.008	1.00713	1.20771	0.98753
0.009	1.00913	1.2337	0.986113
0.01	1.01138	1.25973	0.984728
0.011	1.01386	1.28579	0.983377
0.012	1.01658	1.3119	0.982058
0.013	1.01954	1.33805	0.980773
0.014	1.02272	1.36426	0.979521
0.015	1.02614	1.39053	0.978305
0.016	1.02978	1.41687	0.977123
0.017	1.03365	1.44328	0.975976
0.018	1.03775	1.46977	0.974865
0.019	1.04207	1.49635	0.973791
0.02	1.04661	1.52301	0.972753
0.021	1.05137	1.54978	0.971753
0.022	1.05636	1.57664	0.970792
0.023	1.06156	1.60362	0.969868
0.024	1.06698	1.63071	0.968984
0.025	1.07262	1.65792	0.96814
0.026	1.07847	1.68526	0.967337
0.027	1.08454	1.71273	0.966575
0.028	1.09082	1.74033	0.965855
0.029	1.09732	1.76808	0.965178
0.03	1.10402	1.79598	0.964544
0.031	1.11094	1.82403	0.963955
0.032	1.11807	1.85224	0.96341
0.033	1.12542	1.88062	0.962912
0.034	1.13297	1.90917	0.962461
0.035	1.14073	1.93789	0.962057
0.036	1.1487	1.96679	0.961703
0.037	1.15688	1.99589	0.961397
0.038	1.16527	2.02517	0.961143
0.039	1.17387	2.05465	0.960939
0.04	1.18268	2.08434	0.960789
0.041	1.1917	2.11423	0.960692
0.042	1.20092	2.14434	0.960649
0.043	1.21036	2.17467	0.960663
0.044	1.22	2.20522	0.960733
0.045	1.22985	2.23601	0.960862
0.046	1.23991	2.26702	0.961049
0.047	1.25018	2.29828	0.961297
0.048	1.26066	2.32979	0.961607
0.049	1.27136	2.36154	0.96198
0.05	1.28226	2.39356	0.962417
0.051	1.29337	2.42583	0.96292
0.052	1.3047	2.45838	0.96349
0.053	1.31623	2.49119	0.964128
0.054	1.32798	2.52429	0.964836
0.055	1.33994	2.55766	0.965615
0.056	1.35212	2.59133	0.966467
0.057	1.36451	2.62529	0.967394
0.058	1.37712	2.65955	0.968396
0.059	1.38995	2.69412	0.969476
0.06	1.40299	2.729	0.970636
0.061	1.41625	2.76419	0.971876
0.062	1.42973	2.7997	0.973199
0.063	1.44343	2.83555	0.974607
0.064	1.45735	2.87172	0.976101
0.065	1.47149	2.90823	0.977683
0.066	1.48586	2.94509	0.979355
0.067	1.50045	2.98229	0.98112
0.068	1.51527	3.01985	0.982978
0.069	1.53032	3.05777	0.984933
0.07	1.54559	3.09605	0.986986
0.071	1.5611	3.1347	0.989139
0.072	1.57683	3.17374	0.991395
0.073	1.5928	3.21315	0.993755
0.074	1.609	3.25295	0.996223
0.075	1.62544	3.29315	0.998801
0.076	1.64212	3.33375	1.00149
0.077	1.65904	3.37475	1.00429
0.078	1.67619	3.41616	1.00721
0.079	1.69359	3.45799	1.01025
0.08	1.71124	3.50024	1.01342
0.081	1.72913	3.54292	1.0167
0.082	1.74727	3.58603	1.02012
0.083	1.76565	3.62959	1.02366
0.084	1.78429	3.67359	1.02734
0.085	1.80319	3.71804	1.03116
0.086	1.82233	3.76296	1.03511
0.087	1.84174	3.80833	1.03921
0.088	1.86141	3.85418	1.04345
0.089	1.88133	3.9005	1.04784
0.09	1.90153	3.94731	1.05239
0.091	1.92198	3.9946	1.05709
0.092	1.94271	4.04239	1.06195
0.093	1.96371	4.09068	1.06697
0.094	1.98498	4.13948	1.07216
0.095	2.00652	4.18879	1.07751
0.096	2.02834	4.23862	1.08305
0.097	2.05045	4.28898	1.08875
0.098	2.07283	4.33987	1.09465
0.099	2.0955	4.3913	1.10072
0.1	2.11846	4.44328	1.10699
0.101	2.14171	4.49581	1.11345
0.102	2.16525	4.54889	1.12011
0.103	2.18909	4.60255	1.12697
0.104	2.21322	4.65677	1.13404
0.105	2.23766	4.71157	1.14132
0.106	2.26239	4.76696	1.14882
0.107	2.28744	4.82294	1.15654
0.108	2.3128	4.87952	1.16449
0.109	2.33846	4.93671	1.17267
0.11	2.36445	4.99451	1.18109
0.111	2.39075	5.05292	1.18975
0.112	2.41737	5.11197	1.19866
0.113	2.44431	5.17164	1.20782
0.114	2.47159	5.23196	1.21724
0.115	2.49919	5.29293	1.22692
0.116	2.52713	5.35454	1.23688
0.117	2.5554	5.41682	1.24711
0.118	2.58402	5.47977	1.25763
0.119	2.61297	5.54339	1.26844
0.12	2.64228	5.6077	1.27954
0.121	2.67193	5.67269	1.29094
0.122	2.70194	5.73839	1.30266
0.123	2.7323	5.80478	1.31469
0.124	2.76303	5.87189	1.32704
0.125	2.79412	5.93972	1.33973
0.126	2.82557	6.00827	1.35275
0.127	2.8574	6.07755	1.36612
0.128	2.8896	6.14758	1.37985
0.129	2.92218	6.21835	1.39393
0.13	2.95514	6.28988	1.40838
0.131	2.98849	6.36218	1.42322
0.132	3.02223	6.43524	1.43843
0.133	3.05636	6.50908	1.45405
0.134	3.09089	6.5837	1.47006
0.135	3.12581	6.65912	1.48649
0.136	3.16115	6.73534	1.50334
0.137	3.19689	6.81236	1.52063
0.138	3.23304	6.8902	1.53835
0.139	3.26961	6.96886	1.55652
0.14	3.30661	7.04835	1.57516
0.141	3.34402	7.12868	1.59426
0.142	3.38187	7.20985	1.61385
0.143	3.42015	7.29188	1.63393
0.144	3.45887	7.37476	1.65451
0.145	3.49803	7.45851	1.67561
0.146	3.53763	7.54314	1.69723
0.147	3.57769	7.62865	1.71939
0.148	3.6182	7.71504	1.7421
0.149	3.65917	7.80233	1.76537
0.15	3.7006	7.89053	1.78921
0.151	3.7425	7.97963	1.81364
0.152	3.78487	8.06965	1.83866
0.153	3.82772	8.1606	1.8643
0.154	3.87104	8.25248	1.89057
0.155	3.91486	8.3453	1.91747
0.156	3.95916	8.43906	1.94503
0.157	4.00396	8.53378	1.97326
0.158	4.04926	8.62946	2.00216
0.159	4.09506	8.7261	2.03177
0.16	4.14137	8.82372	2.06208
0.161	4.1882	8.92231	2.09313
0.162	4.23554	9.02189	2.12491
0.163	4.2834	9.12246	2.15746
0.164	4.33179	9.22404	2.19078
0.165	4.38071	9.32661	2.22489
0.166	4.43017	9.4302	2.25982
0.167	4.48017	9.5348	2.29557
0.168	4.53072	9.64043	2.33217
0.169	4.58182	9.74708	2.36963
0.17	4.63347	9.85477	2.40797
0.171	4.68568	9.96349	2.44721
0.172	4.73846	10.0733	2.48737
0.173	4.79181	10.1841	2.52846
0.174	4.84573	10.2959	2.57052
0.175	4.90023	10.4089	2.61356
0.176	4.95532	10.5229	2.6576
0.177	5.011	10.6379	2.70265
0.178	5.06726	10.7541	2.74875
0.179	5.12413	10.8713	2.79592
0.18	5.1816	10.9895	2.84417
0.181	5.23968	11.1089	2.89352
0.182	5.29837	11.2293	2.94402
0.183	5.35768	11.3509	2.99566
0.184	5.41762	11.4735	3.04849
0.185	5.47817	11.5972	3.10252
0.186	5.53936	11.722	3.15778
0.187	5.60119	11.8479	3.21429
0.188	5.66366	11.9748	3.27208
0.189	5.72677	12.1029	3.33117
0.19	5.79053	12.2321	3.3916
0.191	5.85495	12.3623	3.45339
0.192	5.92002	12.4937	3.51656
0.193	5.98576	12.6262	3.58114
0.194	6.05216	12.7597	3.64717
0.195	6.11924	12.8943	3.71467
0.196	6.18699	13.03	3.78367
0.197	6.25542	13.1668	3.85419
0.198	6.32453	13.3047	3.92628
0.199	6.39433	13.4437	3.99996
0.2	6.46483	13.5837	4.07525
0.201	6.53602	13.7248	4.1522
0.202	6.6079	13.8669	4.23083
0.203	6.68049	14.0101	4.31118
0.204	6.75379	14.1543	4.39328
0.205	6.82779	14.2996	4.47716
0.206	6.90251	14.4459	4.56286
0.207	6.97795	14.5933	4.6504
0.208	7.0541	14.7416	4.73983
0.209	7.13098	14.8909	4.83118
0.21	7.20857	15.0413	4.92449
0.211	7.2869	15.1926	5.01978
0.212	7.36596	15.3448	5.1171
0.213	7.44575	15.498	5.21648
0.214	7.52627	15.6522	5.31797
0.215	7.60753	15.8072	5.42159
0.216	7.68953	15.9632	5.52739
0.217	7.77226	16.12	5.6354
0.218	7.85574	16.2777	5.74566
0.219	7.93996	16.4363	5.85821
0.22	8.02492	16.5957	5.97309
0.221	8.11063	16.7558	6.09034
0.222	8.19708	16.9168	6.21
0.223	8.28428	17.0785	6.33211
0.224	8.37222	17.2409	6.45671
0.225	8.46091	17.404	6.58383
0.226	8.55034	17.5678	6.71353
0.227	8.64052	17.7323	6.84584
0.228	8.73143	17.8973	6.9808
0.229	8.82309	18.0629	7.11845
0.23	8.91549	18.2291	7.25884
0.231	9.00863	18.3958	7.40201
0.232	9.1025	18.563	7.54799
0.233	9.1971	18.7306	7.69683
0.234	9.29244	18.8986	7.84857
0.235	9.3885	19.0669	8.00326
0.236	9.48528	19.2356	8.16092
0.237	9.58279	19.4045	8.32162
0.238	9.681	19.5737	8.48537
0.239	9.77993	19.7431	8.65224
0.24	9.87956	19.9125	8.82225
0.241	9.97989	20.0821	8.99545
0.242	10.0809	20.2517	9.17188
0.243	10.1826	20.4212	9.35158
0.244	10.285	20.5907	9.53458
0.245	10.3881	20.76	9.72093
0.246	10.4918	20.9291	9.91067
0.247	10.5962	21.098	10.1038
0.248	10.7012	21.2665	10.3004
0.249	10.8068	21.4347	10.5005
0.25	10.9131	21.6024	10.7042
0.251	11.02	21.7695	10.9114
0.252	11.1275	21.936	11.1222
0.253	11.2356	22.1019	11.3366
0.254	11.3442	22.267	11.5547
0.255	11.4535	22.4313	11.7765
0.256	11.5633	22.5947	12.002
0.257	11.6736	22.7571	12.2313
0.258	11.7844	22.9184	12.4643
0.259	11.8957	23.0786	12.7012
0.26	12.0076	23.2375	12.9418
0.261	12.1199	23.3951	13.1864
0.262	12.2326	23.5512	13.4347
0.263	12.3458	23.7058	13.687
0.264	12.4594	23.8588	13.9432
0.265	12.5734	24.0101	14.2033
0.266	12.6878	24.1596	14.4673
0.267	12.8025	24.3071	14.7352
0.268	12.9175	24.4526	15.0071
0.269	13.0329	24.596	15.283
0.27	13.1485	24.7372	15.5628
0.271	13.2644	24.876	15.8465
0.272	13.3805	25.0123	16.1342
0.273	13.4968	25.1461	16.4259
0.274	13.6133	25.2771	16.7215
0.275	13.73	25.4054	17.021
0.276	13.8467	25.5307	17.3244
0.277	13.9636	25.653	17.6317
0.278	14.0805	25.7721	17.9429
0.279	14.1974	25.888	18.258
0.28	14.3143	26.0004	18.5768
0.281	14.4311	26.1093	18.8995
0.282	14.5479	26.2145	19.2258
0.283	14.6646	26.3159	19.5559
0.284	14.7811	26.4134	19.8897
0.285	14.8974	26.5069	20.2271
0.286	15.0135	26.5962	20.568
0.287	15.1293	26.6812	20.9125
0.288	15.2449	26.7617	21.2604
0.289	15.36	26.8377	21.6117
0.29	15.4748	26.909	21.9663
0.291	15.5891	26.9755	22.3241
0.292	15.703	27.037	22.6851
0.293	15.8164	27.0934	23.0492
0.294	15.9291	27.1446	23.4162
0.295	16.0413	27.1905	23.7862
0.296	16.1528	27.2309	24.1589
0.297	16.2636	27.2657	24.5343
0.298	16.3736	27.2948	24.9123
0.299	16.4828	27.3181	25.2928
0.3	16.5911	27.3354	25.6757
0.301	16.6986	27.3466	26.0607
0.302	16.8051	27.3516	26.4479
0.303	16.9105	27.3504	26.837
0.304	17.0149	27.3427	27.2279
0.305	17.1182	27.3285	27.6206
0.306	17.2203	27.3076	28.0147
0.307	17.3212	27.2801	28.4103
0.308	17.4208	27.2457	28.807
0.309	17.519	27.2044	29.2048
0.31	17.6159	27.1561	29.6036
0.311	17.7113	27.1007	30.003
0.312	17.8052	27.0381	30.403
0.313	17.8975	26.9683	30.8033
0.314	17.9882	26.8911	31.2038
0.315	18.0772	26.8066	31.6043
0.316	18.1645	26.7146	32.0047
0.317	18.25	26.6152	32.4046
0.318	18.3337	26.5082	32.8039
0.319	18.4154	26.3936	33.2024
0.32	18.4952	26.2714	33.5999
0.321	18.573	26.1416	33.9962
0.322	18.6487	26.0041	34.3911
0.323	18.7222	25.8589	34.7843
0.324	18.7936	25.706	35.1757
0.325	18.8627	25.5454	35.565
0.326	18.9295	25.3772	35.952
0.327	18.994	25.2013	36.3365
0.328	19.0561	25.0177	36.7183
0.329	19.1157	24.8266	37.0971
0.33	19.1728	24.6279	37.4728
0.331	19.2273	24.4216	37.845
0.332	19.2793	24.2079	38.2137
0.333	19.3286	23.9868	38.5785
0.334	19.3752	23.7583	38.9392
0.335	19.419	23.5226	39.2957
0.336	19.46	23.2797	39.6477
0.337	19.4982	23.0298	39.995
0.338	19.5335	22.7729	40.3374
0.339	19.5659	22.5091	40.6747
0.34	19.5954	22.2386	41.0066
0.341	19.6218	21.9615	41.333
0.342	19.6452	21.6779	41.6537
0.343	19.6655	21.388	41.9685
0.344	19.6827	21.0919	42.2772
0.345	19.6968	20.7898	42.5796
0.346	19.7078	20.4819	42.8756
0.347	19.7155	20.1682	43.1649
0.348	19.72	19.8491	43.4474
0.349	19.7213	19.5246	43.723
0.35	19.7194	19.195	43.9914
0.351	19.7141	18.8605	44.2526
0.352	19.7056	18.5212	44.5064
0.353	19.6937	18.1774	44.7527
0.354	19.6786	17.8293	44.9914
0.355	19.6601	17.4771	45.2222
0.356	19.6383	17.121	45.4452
0.357	19.6131	16.7613	45.6603
0.358	19.5846	16.3982	45.8673
0.359	19.5527	16.0319	46.0661
0.36	19.5175	15.6626	46.2567
0.361	19.4789	15.2906	46.4391
0.362	19.4371	14.9161	46.6131
0.363	19.3918	14.5394	46.7787
0.364	19.3433	14.1607	46.9359
0.365	19.2915	13.7803	47.0847
0.366	19.2364	13.3984	47.2249
0.367	19.178	13.0151	47.3567
0.368	19.1164	12.6309	47.4801
0.369	19.0515	12.2459	47.5949
0.37	18.9835	11.8603	47.7013
0.371	18.9122	11.4745	47.7992
0.372	18.8379	11.0885	47.8888
0.373	18.7604	10.7028	47.97
0.374	18.6798	10.3174	48.0428
0.375	18.5962	9.93273	48.1074
0.376	18.5095	9.54887	48.1639
0.377	18.4199	9.1661	48.2122
0.378	18.3274	8.78463	48.2525
0.379	18.232	8.40467	48.2848
0.38	18.1337	8.02643	48.3093
0.381	18.0326	7.65012	48.326
0.382	17.9288	7.27594	48.3351
0.383	17.8223	6.90408	48.3366
0.384	17.7131	6.53474	48.3308
0.385	17.6013	6.16808	48.3176
0.386	17.487	5.8043	48.2974
0.387	17.3701	5.44355	48.2701
0.388	17.2509	5.08602	48.2359
0.389	17.1292	4.73184	48.195
0.39	17.0052	4.38119	48.1475
0.391	16.879	4.03419	48.0936
0.392	16.7506	3.691	48.0335
0.393	16.62	3.35173	47.9672
0.394	16.4873	3.01653	47.895
0.395	16.3526	2.6855	47.817
0.396	16.2159	2.35875	47.7334
0.397	16.0773	2.0364	47.6444
0.398	15.9369	1.71853	47.5501
0.399	15.7947	1.40524	47.4507
0.4	15.6508	1.09662	47.3463
0.401	15.5053	0.792738	47.2372
0.402	15.3582	0.493666	47.1236
0.403	15.2095	0.19947	47.0055
0.404	15.0594	-0.0897943	46.8832
0.405	14.9079	-0.374074	46.7568
0.406	14.7551	-0.653325	46.6265
0.407	14.601	-0.927509	46.4926
0.408	14.4457	-1.19659	46.355
0.409	14.2893	-1.46055	46.2141
0.41	14.1318	-1.71935	46.07
0.411	13.9733	-1.973	45.9229
0.412	13.8138	-2.22147	45.7728
0.413	13.6535	-2.46476	45.6201
0.414	13.4923	-2.70287	45.4648
0.415	13.3304	-2.9358	45.3071
0.416	13.1677	-3.16358	45.1471
0.417	13.0044	-3.3862	44.9851
0.418	12.8405	-3.6037	44.8211
0.419	12.676	-3.81608	44.6553
0.42	12.5111	-4.02339	44.4878
0.421	12.3458	-4.22565	44.3189
0.422	12.1801	-4.42289	44.1485
0.423	12.014	-4.61516	43.9769
0.424	11.8477	-4.80249	43.8042
0.425	11.6812	-4.98493	43.6305
0.426	11.5146	-5.16253	43.4559
0.427	11.3478	-5.33534	43.2806
0.428	11.181	-5.5034	43.1046
0.429	11.0141	-5.66678	42.9281
0.43	10.8473	-5.82554	42.7512
0.431	10.6806	-5.97972	42.5741
0.432	10.514	-6.1294	42.3967
0.433	10.3476	-6.27464	42.2192
0.434	10.1813	-6.4155	42.0416
0.435	10.0154	-6.55205	41.8642
0.436	9.84969	-6.68435	41.687
0.437	9.68435	-6.81248	41.5099
0.438	9.51938	-6.9365	41.3333
0.439	9.35482	-7.05649	41.157
0.44	9.19071	-7.17251	40.9813
0.441	9.02708	-7.28465	40.8061
0.442	8.86396	-7.39296	40.6315
0.443	8.70139	-7.49754	40.4576
0.444	8.5394	-7.59844	40.2845
0.445	8.37802	-7.69574	40.1122
0.446	8.21728	-7.78952	39.9407
0.447	8.05722	-7.87985	39.7702
0.448	7.89785	-7.96681	39.6007
0.449	7.7392	-8.05046	39.4321
0.45	7.5813	-8.13089	39.2647
0.451	7.42418	-8.20816	39.0983
0.452	7.26786	-8.28234	38.9331
0.453	7.11235	-8.35352	38.7691
0.454	6.9577	-8.42176	38.6063
0.455	6.8039	-8.48714	38.4448
0.456	6.65099	-8.54971	38.2845
0.457	6.49898	-8.60957	38.1256
0.458	6.3479	-8.66676	37.9679
0.459	6.19775	-8.72137	37.8117
0.46	6.04856	-8.77346	37.6568
0.461	5.90034	-8.8231	37.5033
0.462	5.75311	-8.87035	37.3512
0.463	5.60687	-8.91527	37.2006
0.464	5.46165	-8.95795	37.0514
0.465	5.31745	-8.99842	36.9037
0.466	5.1743	-9.03677	36.7574
0.467	5.03218	-9.07305	36.6126
0.468	4.89113	-9.10731	36.4694
0.469	4.75115	-9.13963	36.3276
0.47	4.61224	-9.17006	36.1873
0.471	4.47442	-9.19865	36.0485
0.472	4.33769	-9.22546	35.9112
0.473	4.20206	-9.25055	35.7754
0.474	4.06753	-9.27397	35.6411
0.475	3.93411	-9.29578	35.5084
0.476	3.80182	-9.31602	35.3771
0.477	3.67064	-9.33475	35.2473
0.478	3.54058	-9.35202	35.1191
0.479	3.41166	-9.36788	34.9923
0.48	3.28386	-9.38236	34.867
0.481	3.1572	-9.39553	34.7433
0.482	3.03167	-9.40743	34.6209
0.483	2.90728	-9.41809	34.5001
0.484	2.78403	-9.42757	34.3807
0.485	2.66191	-9.43591	34.2628
0.486	2.54093	-9.44314	34.1463
0.487	2.42109	-9.44932	34.0313
0.488	2.30239	-9.45447	33.9176
0.489	2.18482	-9.45864	33.8054
0.49	2.06839	-9.46186	33.6946
0.491	1.95308	-9.46418	33.5852
0.492	1.83891	-9.46563	33.4771
0.493	1.72586	-9.46623	33.3705
0.494	1.61394	-9.46603	33.2651
0.495	1.50314	-9.46507	33.1611
0.496	1.39346	-9.46336	33.0585
0.497	1.28489	-9.46094	32.9571
0.498	1.17744	-9.45785	32.8571
0.499	1.07108	-9.45411	32.7584
0.5	0.96583	-9.44976	32.6609
0.501	0.861674	-9.44481	32.5646
0.502	0.75861	-9.4393	32.4697
0.503	0.656631	-9.43325	32.3759
0.504	0.555732	-9.42669	32.2834
0.505	0.455908	-9.41964	32.1921
0.506	0.357152	-9.41213	32.1019
0.507	0.259459	-9.40419	32.013
0.508	0.162823	-9.39582	31.9251
0.509	0.0672363	-9.38707	31.8385
0.51	-0.0273067	-9.37794	31.753
0.511	-0.120813	-9.36846	31.6685
0.512	-0.213289	-9.35865	31.5852
0.513	-0.304743	-9.34852	31.503
0.514	-0.395181	-9.33811	31.4218
0.515	-0.48461	-9.32742	31.3417
0.516	-0.573038	-9.31647	31.2627
0.517	-0.660472	-9.30528	31.1846
0.518	-0.746921	-9.29387	31.1076
0.519	-0.83239	-9.28226	31.0316
0.52	-0.916889	-9.27045	30.9566
0.521	-1.00042	-9.25847	30.8825
0.522	-1.083	-9.24633	30.8094
0.523	-1.16464	-9.23404	30.7373
0.524	-1.24533	-9.22162	30.6661
0.525	-1.3251	-9.20908	30.5958
0.526	-1.40393	-9.19643	30.5264
0.527	-1.48186	-9.18368	30.4579
0.528	-1.55888	-9.17086	30.3903
0.529	-1.635	-9.15796	30.3236
0.53	-1.71023	-9.145	30.2577
0.531	-1.78458	-9.132	30.1926
0.532	-1.85805	-9.11895	30.1284
0.533	-1.93066	-9.10588	30.065
0.534	-2.00241	-9.09279	30.0024
0.535	-2.07331	-9.07969	29.9406
0.536	-2.14338	-9.06658	29.8796
0.537	-2.21261	-9.05349	29.8194
0.538	-2.28102	-9.04041	29.7599
0.539	-2.34861	-9.02735	29.7011
0.54	-2.4154	-9.01433	29.6431
0.541	-2.48139	-9.00135	29.5859
0.542	-2.54659	-8.98841	29.5293
0.543	-2.61101	-8.97553	29.4734
0.544	-2.67465	-8.9627	29.4183
0.545	-2.73753	-8.94995	29.3638
0.546	-2.79966	-8.93727	29.31
0.547	-2.86103	-8.92466	29.2569
0.548	-2.92167	-8.91214	29.2044
0.549	-2.98157	-8.89971	29.1525
0.55	-3.04076	-8.88737	29.1013
0.551	-3.09922	-8.87514	29.0508
0.552	-3.15698	-8.86301	29.0008
0.553	-3.21404	-8.85098	28.9514
0.554	-3.27041	-8.83907	28.9027
0.555	-3.3261	-8.82728	28.8545
0.556	-3.38111	-8.81561	28.8069
0.557	-3.43545	-8.80407	28.7599
0.558	-3.48914	-8.79265	28.7135
0.559	-3.54218	-8.78137	28.6676
0.56	-3.59457	-8.77023	28.6222
0.561	-3.64632	-8.75922	28.5774
0.562	-3.69745	-8.74835	28.5332
0.563	-3.74796	-8.73763	28.4894
0.564	-3.79786	-8.72706	28.4462
0.565	-3.84715	-8.71664	28.4035
0.566	-3.89585	-8.70637	28.3613
0.567	-3.94395	-8.69626	28.3196
0.568	-3.99147	-8.6863	28.2783
0.569	-4.03842	-8.6765	28.2376
0.57	-4.0848	-8.66687	28.1974
0.571	-4.13062	-8.6574	28.1576
0.572	-4.17589	-8.64809	28.1182
0.573	-4.22061	-8.63895	28.0794
0.574	-4.2648	-8.62997	28.0409
0.575	-4.30845	-8.62117	28.003
0.576	-4.35158	-8.61253	27.9654
0.577	-4.39419	-8.60407	27.9284
0.578	-4.43628	-8.59578	27.8917
0.579	-4.47788	-8.58767	27.8554
0.58	-4.51898	-8.57973	27.8196
0.581	-4.55958	-8.57196	27.7842
0.582	-4.59971	-8.56437	27.7492
0.583	-4.63935	-8.55696	27.7146
0.584	-4.67853	-8.54973	27.6804
0.585	-4.71724	-8.54268	27.6466
0.586	-4.7555	-8.5358	27.6131
0.587	-4.7933	-8.5291	27.5801
0.588	-4.83066	-8.52259	27.5474
0.589	-4.86758	-8.51625	27.5151
0.59	-4.90406	-8.5101	27.4832
0.591	-4.94012	-8.50412	27.4517
0.592	-4.97576	-8.49832	27.4205
0.593	-5.01099	-8.49271	27.3896
0.594	-5.04581	-8.48728	27.3592
0.595	-5.08022	-8.48202	27.329
0.596	-5.11424	-8.47695	27.2992
0.597	-5.14787	-8.47205	27.2698
0.598	-5.18111	-8.46734	27.2407
0.599	-5.21397	-8.46281	27.2119
0.6	-5.24646	-8.45845	27.1835
0.601	-5.27858	-8.45428	27.1554
0.602	-5.31034	-8.45028	27.1276
0.603	-5.34174	-8.44647	27.1001
0.604	-5.37278	-8.44283	27.073
0.605	-5.40348	-8.43937	27.0461
0.606	-5.43384	-8.43608	27.0196
0.607	-5.46387	-8.43297	26.9934
0.608	-5.49356	-8.43004	26.9675
0.609	-5.52292	-8.42728	26.9419
0.61	-5.55196	-8.4247	26.9166
0.611	-5.58069	-8.42229	26.8916
0.612	-5.60911	-8.42005	26.8669
0.613	-5.63722	-8.41799	26.8425
0.614	-5.66503	-8.41609	26.8183
0.615	-5.69254	-8.41437	26.7945
0.616	-5.71975	-8.41282	26.7709
0.617	-5.74668	-8.41144	26.7477
0.618	-5.77333	-8.41022	26.7247
0.619	-5.7997	-8.40918	26.702
0.62	-5.8258	-8.40829	26.6795
0.621	-5.85162	-8.40758	26.6574
0.622	-5.87718	-8.40703	26.6355
0.623	-5.90248	-8.40664	26.6139
0.624	-5.92752	-8.40642	26.5925
0.625	-5.95231	-8.40635	26.5714
0.626	-5.97685	-8.40645	26.5506
0.627	-6.00115	-8.40671	26.5301
0.628	-6.0252	-8.40712	26.5098
0.629	-6.04902	-8.40769	26.4897
0.63	-6.07261	-8.40842	26.4699
0.631	-6.09597	-8.4093	26.4504
0.632	-6.1191	-8.41034	26.4311
0.633	-6.14201	-8.41153	26.4121
0.634	-6.16471	-8.41287	26.3934
0.635	-6.18719	-8.41436	26.3748
0.636	-6.20946	-8.416	26.3566
0.637	-6.23153	-8.41779	26.3385
0.638	-6.25339	-8.41973	26.3208
0.639	-6.27505	-8.42181	26.3032
0.64	-6.29652	-8.42403	26.2859
0.641	-6.31779	-8.4264	26.2689
0.642	-6.33888	-8.42891	26.2521
0.643	-6.35978	-8.43156	26.2355
0.644	-6.3805	-8.43436	26.2191
0.645	-6.40104	-8.43728	26.203
0.646	-6.4214	-8.44035	26.1872
0.647	-6.44159	-8.44355	26.1715
0.648	-6.46161	-8.44688	26.1561
0.649	-6.48146	-8.45035	26.141
0.65	-6.50115	-8.45395	26.126
0.651	-6.52068	-8.45768	26.1113
0.652	-6.54005	-8.46154	26.0968
0.653	-6.55926	-8.46552	26.0826
0.654	-6.57833	-8.46963	26.0686
0.655	-6.59724	-8.47387	26.0548
0.656	-6.61601	-8.47823	26.0412
0.657	-6.63463	-8.48271	26.0278
0.658	-6.65311	-8.48731	26.0147
0.659	-6.67145	-8.49203	26.0018
0.66	-6.68966	-8.49687	25.9891
0.661	-6.70773	-8.50183	25.9767
0.662	-6.72567	-8.5069	25.9644
0.663	-6.74348	-8.51208	25.9524
0.664	-6.76117	-8.51738	25.9406
0.665	-6.77873	-8.52278	25.929
0.666	-6.79617	-8.5283	25.9176
0.667	-6.81349	-8.53392	25.9065
0.668	-6.8307	-8.53965	25.8955
0.669	-6.84779	-8.54549	25.8848
0.67	-6.86476	-8.55143	25.8743
0.671	-6.88163	-8.55747	25.864
0.672	-6.89839	-8.56361	25.8539
0.673	-6.91504	-8.56985	25.8441
0.674	-6.93159	-8.57619	25.8344
0.675	-6.94803	-8.58262	25.825
0.676	-6.96438	-8.58915	25.8157
0.677	-6.98063	-8.59578	25.8067
0.678	-6.99678	-8.60249	25.7979
0.679	-7.01284	-8.6093	25.7893
0.68	-7.0288	-8.61619	25.7809
0.681	-7.04467	-8.62317	25.7727
0.682	-7.06046	-8.63024	25.7647
0.683	-7.07616	-8.63739	25.7569
0.684	-7.09177	-8.64463	25.7494
0.685	-7.1073	-8.65194	25.742
0.686	-7.12274	-8.65934	25.7349
0.687	-7.13811	-8.66681	25.7279
0.688	-7.1534	-8.67437	25.7212
0.689	-7.16861	-8.68199	25.7146
0.69	-7.18374	-8.68969	25.7083
0.691	-7.1988	-8.69747	25.7022
0.692	-7.21379	-8.70531	25.6962
0.693	-7.2287	-8.71323	25.6905
0.694	-7.24355	-8.72121	25.685
0.695	-7.25832	-8.72925	25.6797
0.696	-7.27303	-8.73737	25.6746
0.697	-7.28768	-8.74554	25.6696
0.698	-7.30226	-8.75378	25.6649
0.699	-7.31677	-8.76208	25.6604
0.7	-7.33122	-8.77043	25.6561
0.701	-7.34562	-8.77885	25.652
0.702	-7.35995	-8.78732	25.648
0.703	-7.37422	-8.79584	25.6443
0.704	-7.38844	-8.80441	25.6408
0.705	-7.4026	-8.81304	25.6375
0.706	-7.4167	-8.82172	25.6344
0.707	-7.43075	-8.83044	25.6314
0.708	-7.44475	-8.83921	25.6287
0.709	-7.45869	-8.84802	25.6261
0.71	-7.47259	-8.85688	25.6238
0.711	-7.48643	-8.86578	25.6217
0.712	-7.50022	-8.87472	25.6197
0.713	-7.51397	-8.8837	25.618
0.714	-7.52767	-8.89271	25.6164
